Location,Year,Site ,Area,Transect,Direction,Abudefduf abdominalis,Abudefduf sordidus,Acanthurus  guttatus,Acanthurus achilles,Acanthurus blochii,Acanthurus dussumieri,Acanthurus leucopareius,Acanthurus nigricans,Acanthurus nigroris,Acanthurus nigrofuscus,Acanthurus olivaceus,Acanthurus thompsoni,Acanthurus triostegus,Acanthurus xanthopterus,Aetobatus ocellatus,Aluterus scriptus,Aphareus furca,Aprion virescens,Arothron hispidus,Arothron meleagris,Aulostomus chinensis,Bodianus albotaeniatus,Calotomus carolinus,Cantherhines dumerilii,Canthigaster amboinensis,Canthigaster coronata,Canthigaster jactator,Caranx melampygus,Centropyge loriculus,Centropyge potteri,Cephalopholis argus,Chaetodon auriga,Chaetodon ephippium,Chaetodon fremblii,Chaetodon lineolatus,Chaetodon lunula,Chaetodon lunulatus,Chaetodon miliaris,Chaetodon multicinctus,Chaetodon ornatissimus,Chaetodon quadrimaculatus,Chaetodon reticulatus,Chaetodon unimaculatus,Chlorurus perspicillatus,Chlorurus spilurus,Chromis agilis,Chromis hanui,Chromis ovalis,Chromis vanderbilti,Chromis verater,Cirrhilabrus jordani,Coris gaimard,Coris venusta,Ctenochaetus hawaiiensis,Ctenochaetus strigosus,Dascyllus albisella,Decapterus macarellus,Diodon holocanthus,Diodon hystrix,Elagatis bipinnulata,Fistularia commersonii,Forcipiger flavissimus,Gomphosus varius,Gymnothorax meleagris,Halichoeres ornatissimus,Hemitaurichthys polylepis,Hemitaurichthys thompsoni,Kyphosus  spp,Kyphosus sandwicensis,Labroides phthirophagus,Lutjanus fulvus,Lutjanus kasmira,Macropharyngodon geoffroy,Malacanthus brevirostris,Melichthys niger,Melichthys vidua,Monotaxis grandoculis,Mulloidichthys flavolineatus,Mulloidichthys vanicolensis,Myripristis kuntee,Myripristis sp.,Naso hexacanthus,Naso lituratus,Naso unicornis,Neoniphon aurolineatus,Neoniphon summara,Novaculichthys taeniourus,Ostracion meleagris,Oxycheilinus unifasciatus,Paracirrhites arcatus,Paracirrhites forsteri,Parupeneus bifasciatus,Parupeneus cyclostomus,Parupeneus multifasciatus,Parupeneus pleurostigma,Pervagor aspricaudus,Pervagor spilosoma,Plectroplyphidodon imparipennis,Plectroglyphidodon johnstonianus,Pseudocheilinus evanidus,Pseudocheilinus octotaenia,Rhinecanthus aculeatus,Rhinecanthus rectangulus,Sargocentron sp.,Scarus dubius,Scarus psittacus,Scarus rubroviolaceus,Seriola dumerili,Stegastes marginatus,Stethojulis balteata,Sufflamen fraenatus,Sufflamen bursa,Synodus sp.,Thalassoma duperrey,Thalassoma purpureum,Triaenodon obesus,Zanclus cornutus,Zebrasoma flavescens,Zebrasoma veliferum
Hawaii,2016,1,Puako,T2,F,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,49,1,0,0,0,0,0,0,42,50,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,2,0,0,8,94,0
Hawaii,2016,1,Puako,T2,R,2,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,54,1,0,0,0,0,0,0,30,94,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,0,6,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,0,10,95,0
Hawaii,2016,1,Puako,T3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,1,Puako,T3,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,1,Puako,T4,F,2,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,3,34,7,0,0,0,0,1,0,28,58,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,4,8,1,3,0,0,0,7,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,10,0,1,0,0,2,114,0
Hawaii,2016,1,Puako,T4,R,1,0,0,0,0,0,0,0,0,36,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,30,3,0,0,0,0,0,0,48,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,4,0,0,2,0,2,0,0,5,108,0
Hawaii,2016,2,Puako,T1,F,25,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,14,31,8,0,0,0,0,7,0,22,237,0,0,0,3,0,1,9,2,0,0,0,0,1,0,0,1,0,0,0,34,3,7,0,0,0,0,0,17,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,7,0,3,0,0,7,184,0
Hawaii,2016,2,Puako,T1,R,31,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,4,15,2,0,0,0,0,4,0,19,189,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,47,2,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,3,0,0,1,141,0
Hawaii,2016,2,Puako,T2,F,59,0,0,0,0,0,0,0,0,35,8,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,1,0,4,9,1,0,0,0,15,22,4,0,0,0,0,0,0,46,119,0,0,0,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,4,0,8,0,0,4,144,0
Hawaii,2016,2,Puako,T2,R,4,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,32,6,0,0,0,0,0,0,54,109,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,88,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,1,0,0,2,154,0
Hawaii,2016,2,Puako,T3,F,49,0,0,0,0,0,0,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,10,2,0,0,0,9,21,1,0,0,0,0,1,0,7,184,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,78,3,0,0,0,0,0,0,19,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,40,1,0,2,0,0,4,0,5,0,0,3,174,5
Hawaii,2016,2,Puako,T3,R,30,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,3,23,0,0,0,0,0,0,0,16,222,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,27,2,0,0,2,0,3,0,5,0,0,2,179,0
Hawaii,2016,2,Puako,T4,F,51,0,0,0,0,0,0,0,0,26,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,37,4,0,0,0,0,4,0,58,130,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,31,3,4,0,0,0,0,0,12,0,0,0,1,0,4,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1,1,0,1,0,8,0,0,5,157,0
Hawaii,2016,2,Puako,T4,R,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,1,0,0,0,5,14,1,0,0,0,0,4,0,46,207,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,7,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,0,0,2,0,0,5,0,2,0,0,3,174,0
Hawaii,2016,3,Kona,T1,F,14,0,0,1,0,0,1,0,0,240,13,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,0,0,0,7,0,0,0,385,0,0,1,0,1,45,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,1,0,0,45,3,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,7,0,14,0,0,2,169,0
Hawaii,2016,3,Kona,T1,R,0,0,3,4,0,0,1,0,0,318,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,5,0,0,0,0,2,0,0,0,365,0,0,1,0,3,27,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,10,0,0,2,118,0
Hawaii,2016,3,Kona,T2,F,15,0,0,1,1,0,0,0,0,352,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,9,5,0,0,1,8,0,0,0,320,0,0,2,0,2,50,0,0,0,0,0,0,10,3,0,2,0,0,0,0,0,0,0,0,0,89,2,0,0,0,0,0,0,20,0,0,0,0,1,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,6,3,0,2,1,0,5,0,12,0,0,3,193,1
Hawaii,2016,3,Kona,T2,R,0,0,1,2,0,0,0,0,0,213,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,300,0,0,1,0,3,40,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,2,0,0,2,170,2
Hawaii,2016,3,Kona,T3,F,25,0,0,0,0,1,1,2,0,109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,7,0,0,0,525,0,0,0,0,10,49,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,38,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,0,4,0,7,0,0,4,162,0
Hawaii,2016,3,Kona,T3,R,7,0,0,2,1,0,3,0,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,51,0,0,330,0,0,0,0,2,23,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,2,0,0,2,0,4,0,0,2,115,0
Hawaii,2016,3,Kona,T4,F,5,0,0,0,0,0,0,0,0,139,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,1,0,0,0,625,0,0,1,0,1,59,0,0,0,0,0,0,9,6,0,1,0,0,0,0,0,0,1,0,0,56,1,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,2,0,15,0,0,1,132,0
Hawaii,2016,3,Kona,T4,R,7,0,0,2,0,0,0,0,0,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,380,0,0,0,0,2,39,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,5,0,7,0,0,4,113,0
Hawaii,2016,4,Kona,T1,F,15,0,10,1,0,2,74,0,0,85,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,1,1,0,0,0,1,0,0,0,153,0,0,2,0,3,25,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,0,0,0,82,4,0,0,0,0,0,0,14,1,0,0,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,0,8,0,0,9,207,0
Hawaii,2016,4,Kona,T1,R,2,0,0,0,0,0,33,0,0,201,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,0,0,0,1,0,0,0,190,0,0,1,0,4,22,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,76,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,1,0,2,0,8,0,0,5,214,0
Hawaii,2016,4,Kona,T2,F,10,0,23,0,0,2,28,0,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,6,0,0,0,140,0,0,1,0,5,41,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,14,0,0,10,208,0
Hawaii,2016,4,Kona,T2,R,0,0,7,0,0,1,28,0,0,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,5,3,0,0,0,0,0,0,0,160,0,0,1,0,0,15,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,86,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,2,0,9,0,0,2,154,0
Hawaii,2016,4,Kona,T3,F,17,0,8,1,0,1,18,0,0,121,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,5,0,0,0,197,0,0,3,0,0,32,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,40,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,1,0,18,0,0,13,202,0
Hawaii,2016,4,Kona,T3,R,0,0,19,0,0,0,11,0,0,97,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,135,0,0,1,0,0,12,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,6,0,0,10,126,0
Hawaii,2016,4,Kona,T4,F,12,0,8,0,1,2,2,0,0,198,10,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,5,0,0,0,1,0,0,0,260,0,0,0,0,3,49,0,0,0,0,0,1,9,5,0,0,0,0,1,0,0,0,0,0,0,32,6,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,0,9,0,0,8,189,0
Hawaii,2016,4,Kona,T4,R,0,0,2,0,1,0,2,0,1,118,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,325,0,0,1,0,6,29,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,4,0,0,4,146,0
Hawaii,2016,5,Puako,T1,F,35,0,0,0,0,0,0,0,0,23,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,1,0,0,0,0,38,7,0,0,0,0,2,0,7,59,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,50,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,4,0,4,0,1,1,64,0
Hawaii,2016,5,Puako,T1,R,0,0,0,0,0,0,0,0,0,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,0,6,0,0,0,0,0,0,0,4,48,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,5,0,0,1,58,0
Hawaii,2016,5,Puako,T2,F,0,0,0,0,0,0,0,0,0,57,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,7,2,0,0,0,1,100,3,0,0,0,0,1,0,2,95,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,3,0,6,0,0,0,87,0
Hawaii,2016,5,Puako,T2,R,0,0,0,0,0,0,0,0,0,35,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,6,0,0,0,1,20,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,1,0,0,2,71,0
Hawaii,2016,5,Puako,T3,F,2,0,0,0,0,0,0,1,0,43,3,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,0,0,0,1,70,4,0,0,0,0,6,0,3,56,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,0,1,5,0,31,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,3,0,1,0,0,2,63,0
Hawaii,2016,5,Puako,T3,R,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,0,0,0,1,30,2,0,0,0,0,0,0,5,42,0,0,0,0,0,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,6,0,4,0,0,3,44,0
Hawaii,2016,5,Puako,T4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,5,Puako,T4,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,6,Mahukona,T1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,6,Mahukona,T1,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,6,Mahukona,T2,F,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,35,5,0,77,0,0,0,0,2,31,0,6,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3,70,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,2,0,1,0,0,0,19,0
Hawaii,2016,6,Mahukona,T2,R,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,21,1,0,67,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,2,8,0
Hawaii,2016,6,Mahukona,T3,F,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,6,2,0,0,0,0,0,19,8,0,73,0,0,0,1,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,13,0
Hawaii,2016,6,Mahukona,T3,R,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,38,2,0,77,0,0,0,0,0,30,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,6,0
Hawaii,2016,6,Mahukona,T4,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,6,Mahukona,T4,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,7,Mahukona,T1,F,0,0,0,0,2,0,0,0,0,46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,10,2,0,0,0,0,1,1,1,0,136,0,0,0,0,0,36,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,1,1,11,0,5,0,0,0,39,0
Hawaii,2016,7,Mahukona,T1,R,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,0,0,0,0,0,2,0,0,100,0,0,2,0,0,9,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,33,0
Hawaii,2016,7,Mahukona,T2,F,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,2,0,0,152,0,0,2,0,0,65,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,11,0,0,0,36,0
Hawaii,2016,7,Mahukona,T2,R,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,123,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,32,1
Hawaii,2016,7,Mahukona,T3,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,7,Mahukona,T3,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,2016,7,Mahukona,T4,F,0,0,0,0,0,0,0,0,0,58,1,0,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,16,4,0,0,1,0,2,2,2,0,96,0,0,3,0,0,22,1,0,0,0,0,0,1,1,0,1,,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,9,0,7,0,0,0,27,0
